P,x
Genetic_Algorithm,0.22742022714981072
Genetic_Algorithm,0.22542887776983558
Genetic_Algorithm,0.2518466759832302
Genetic_Algorithm,0.2941587967820916
Genetic_Algorithm,0.2743285854082853
Genetic_Algorithm,0.27893864013267
Genetic_Algorithm,0.26969535008017104
Genetic_Algorithm,0.28130226335154424
Genetic_Algorithm,0.2794948487869724
Genetic_Algorithm,0.2780778132921856
Genetic_Algorithm,0.3002141837220371
Genetic_Algorithm,0.25794908496063795
Genetic_Algorithm,0.28566576086956524
Genetic_Algorithm,0.2887718896646446
Genetic_Algorithm,0.28963379634944325
Genetic_Algorithm,0.2875869143964436
Genetic_Algorithm,0.2925217391304348
Genetic_Algorithm,0.3175182481751825
Genetic_Algorithm,0.2947085620838687
Genetic_Algorithm,0.2922168172341904
Genetic_Algorithm,0.27088254240927634
Genetic_Algorithm,0.29640507518796994
Genetic_Algorithm,0.29043398181190283
Genetic_Algorithm,0.287947957087423
Genetic_Algorithm,0.2999643324218286
Genetic_Algorithm,0.2966141547143193
Genetic_Algorithm,0.3106760251200591
Genetic_Algorithm,0.2840256670043904
Genetic_Algorithm,0.25087004076762454
Genetic_Algorithm,0.2918112421929216
Genetic_Algorithm,0.320665988815455
Genetic_Algorithm,0.30976058931860034
Genetic_Algorithm,0.308812729498164
Genetic_Algorithm,0.300750983430683
Genetic_Algorithm,0.30708373904576436
Genetic_Algorithm,0.3205437682632448
Genetic_Algorithm,0.3003213903106773
Genetic_Algorithm,0.30682232761765776
Genetic_Algorithm,0.29412450454651434
Genetic_Algorithm,0.30678501945525294
Genetic_Algorithm,0.3128332300061996
Genetic_Algorithm,0.3191650853889943
Genetic_Algorithm,0.3196098302508234
Genetic_Algorithm,0.3096085409252669
Genetic_Algorithm,0.3192862566438876
Genetic_Algorithm,0.30903968642822144
Genetic_Algorithm,0.30183036248355066
Genetic_Algorithm,0.3194479615092429
Genetic_Algorithm,0.30915329003798553
Genetic_Algorithm,0.32222222222222224
Genetic_Algorithm,0.3131438500682636
Genetic_Algorithm,0.31063777394730363
Genetic_Algorithm,0.3346153846153846
Genetic_Algorithm,0.32136033626289645
Genetic_Algorithm,0.32391834638592887
Genetic_Algorithm,0.3221399387129724
Genetic_Algorithm,0.30566997819239156
Genetic_Algorithm,0.32749221183800625
Genetic_Algorithm,0.3101413644744929
Genetic_Algorithm,0.3133383010432191
Genetic_Algorithm,0.30555891970449317
Genetic_Algorithm,0.31443170488534394
Genetic_Algorithm,0.31287202380952384
Genetic_Algorithm,0.3194479615092429
Genetic_Algorithm,0.3272373540856031
Genetic_Algorithm,0.328430096329081
Genetic_Algorithm,0.33523784214722296
Genetic_Algorithm,0.33761541549578483
Genetic_Algorithm,0.30552191813998547
Genetic_Algorithm,0.3225517770391204
Genetic_Algorithm,0.3247104247104247
Genetic_Algorithm,0.3169597989949749
Genetic_Algorithm,0.32860119822870537
Genetic_Algorithm,0.3401644869893488
Genetic_Algorithm,0.3212375859434683
Genetic_Algorithm,0.33984375
Genetic_Algorithm,0.3443898443898444
Genetic_Algorithm,0.30828445747800587
Genetic_Algorithm,0.314314189610066
Genetic_Algorithm,0.33390682901005825
Genetic_Algorithm,0.34585332419465387
Genetic_Algorithm,0.3370741482965932
Genetic_Algorithm,0.3105230769230769
Genetic_Algorithm,0.3357732233164759
Genetic_Algorithm,0.3392496974586527
Genetic_Algorithm,0.33457101180214827
Genetic_Algorithm,0.33036532669896557
Genetic_Algorithm,0.33465976920015916
Genetic_Algorithm,0.35395622895622897
Genetic_Algorithm,0.32817377731529657
Genetic_Algorithm,0.3467564595931831
Genetic_Algorithm,0.33421645251026627
Genetic_Algorithm,0.33088524590163937
Genetic_Algorithm,0.3436861463015938
Genetic_Algorithm,0.3510016694490818
Genetic_Algorithm,0.3292873923257635
Genetic_Algorithm,0.3383851931330472
Genetic_Algorithm,0.34149972929074174
Genetic_Algorithm,0.3326740506329114
Genetic_Algorithm,0.35207926318727323
Genetic_Algorithm,0.3497366232326033
Genetic_Algorithm,0.33684913217623497
Genetic_Algorithm,0.3476643241008681
Genetic_Algorithm,0.33702912102591503
Genetic_Algorithm,0.33970647637000134
Genetic_Algorithm,0.3400269541778976
Genetic_Algorithm,0.3444368600682594
Genetic_Algorithm,0.33911290322580645
Genetic_Algorithm,0.3442488743348342
Genetic_Algorithm,0.3542046890355187
Genetic_Algorithm,0.3449077238550923
Genetic_Algorithm,0.3410381184103812
Genetic_Algorithm,0.35022209883398114
Genetic_Algorithm,0.3488179178763998
Genetic_Algorithm,0.3442019099590723
Genetic_Algorithm,0.3772428229665072
Genetic_Algorithm,0.3621357829768911
Genetic_Algorithm,0.35878839590443684
Genetic_Algorithm,0.3553521126760563
Genetic_Algorithm,0.36714202561117576
Genetic_Algorithm,0.3627606038820992
Genetic_Algorithm,0.36354466858789625
Genetic_Algorithm,0.38466229608171976
Closeness_Centrality,0.38466229608171976
Closeness_Centrality,0.3772428229665072
Closeness_Centrality,0.37053899250991335
Closeness_Centrality,0.36714202561117576
Closeness_Centrality,0.36354466858789625
Closeness_Centrality,0.3627606038820992
Closeness_Centrality,0.3621357829768911
Closeness_Centrality,0.35878839590443684
Closeness_Centrality,0.3553521126760563
Closeness_Centrality,0.3542046890355187
Closeness_Centrality,0.35395622895622897
Closeness_Centrality,0.35207926318727323
Closeness_Centrality,0.3519810267857143
Closeness_Centrality,0.3510016694490818
Closeness_Centrality,0.35022209883398114
Closeness_Centrality,0.3497366232326033
Closeness_Centrality,0.3488179178763998
Closeness_Centrality,0.3476643241008681
Closeness_Centrality,0.3467564595931831
Closeness_Centrality,0.34585332419465387
Closeness_Centrality,0.3449077238550923
Closeness_Centrality,0.3444368600682594
Closeness_Centrality,0.3443898443898444
Closeness_Centrality,0.3442488743348342
Closeness_Centrality,0.3442019099590723
Closeness_Centrality,0.3436861463015938
Closeness_Centrality,0.34149972929074174
Closeness_Centrality,0.3413611148694358
Closeness_Centrality,0.34126876775328013
Closeness_Centrality,0.34108422333378396
Closeness_Centrality,0.3410381184103812
Closeness_Centrality,0.3401644869893488
Closeness_Centrality,0.3400269541778976
Closeness_Centrality,0.33984375
Closeness_Centrality,0.33970647637000134
Closeness_Centrality,0.3392496974586527
Closeness_Centrality,0.33911290322580645
Closeness_Centrality,0.338430583501006
Closeness_Centrality,0.3383851931330472
Closeness_Centrality,0.33829444891391797
Closeness_Centrality,0.33761541549578483
Closeness_Centrality,0.3372994652406417
Closeness_Centrality,0.3370741482965932
Closeness_Centrality,0.33702912102591503
Closeness_Centrality,0.33684913217623497
Closeness_Centrality,0.3363551526463138
Closeness_Centrality,0.3357732233164759
Closeness_Centrality,0.33523784214722296
Closeness_Centrality,0.33465976920015916
