P,x
Genetic_Algorithm,0.003027883435819182
Genetic_Algorithm,0.001880281343658656
Genetic_Algorithm,0.005243564343859389
Genetic_Algorithm,0.006139170793306503
Genetic_Algorithm,0.010639808578041487
Genetic_Algorithm,0.007544747846468799
Genetic_Algorithm,0.012250086766514703
Genetic_Algorithm,0.012081001964851654
Genetic_Algorithm,0.029329901254487877
Genetic_Algorithm,0.02569148596252857
Genetic_Algorithm,0.03793758932309223
Genetic_Algorithm,0.024347836154655203
Genetic_Algorithm,0.060290394675248146
Betweenness_Centrality,0.060290394675248146
Betweenness_Centrality,0.050874925116754836
Betweenness_Centrality,0.03793758932309222
Betweenness_Centrality,0.02932990125448789
Betweenness_Centrality,0.025691485962528564
Betweenness_Centrality,0.024347836154655206
Betweenness_Centrality,0.02343445567002123
Betweenness_Centrality,0.02022223269341585
Betweenness_Centrality,0.016562889933400653
Betweenness_Centrality,0.01496090802159226
Betweenness_Centrality,0.013414922649838857
Betweenness_Centrality,0.012250086766514708
Betweenness_Centrality,0.012081001964851654
Betweenness_Centrality,0.011867793351684766
Betweenness_Centrality,0.011554567555185889
Betweenness_Centrality,0.011499358741279284
Betweenness_Centrality,0.011101929263531688
Betweenness_Centrality,0.010639808578041487
Betweenness_Centrality,0.010331939248705624
Betweenness_Centrality,0.010091720368162483
Betweenness_Centrality,0.009926328928110715
Betweenness_Centrality,0.009740592002124368
Betweenness_Centrality,0.009736518911493951
